"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-15","9.84","0.00",,"0.0","71","76","64",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-16","10.96","0.00",,"0.0","66","70","63","    1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-17","7.16","1.26",,"0.0","67","74","64","    1",,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-18","10.51","0.00",,"0.0","75","84","70","    1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-19","12.30","1.22",,"0.0","78","87","70","    1",,"    1",,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-20","12.30","0.01",,"0.0","77","86","70",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-21","9.84","0.00",,"0.0","80","87","75",,,"    1",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-22","8.72","0.00",,"0.0","77","84","68",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-23","11.18","0.02",,"0.0","81","87","77",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-24","12.30","1.12",,"0.0","80","86","70","    1",,"    1",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-25","7.83","0.00",,"0.0","78","84","70",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-26","9.84","0.00",,"0.0","74","81","67",,,,,,,,,
